employee_id,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,performance_rating
4168,21,8,0,79,36,9,9,6,Medium
4169,51,5,4,52,43,5,4,6,Low
4170,56,6,3,73,33,7,7,9,High
4171,26,6,3,72,31,6,9,5,Low
4172,46,9,1,64,36,6,1,5,Medium
4173,57,9,2,85,35,5,6,6,High
4174,56,6,2,98,43,7,9,8,High
4175,50,9,4,76,44,8,6,6,High
4176,37,7,3,50,33,5,7,5,High
4177,35,9,0,70,44,7,5,5,Low
4178,43,6,0,86,31,8,1,6,Low
4179,42,8,2,93,30,7,1,9,High
4180,34,6,2,59,49,7,2,8,Low
4181,34,7,2,70,32,5,7,7,Medium
4182,20,9,0,63,34,5,4,5,Low
4183,22,9,3,88,38,9,4,8,High
4184,23,7,1,95,34,7,7,9,Medium
4185,55,7,2,81,42,9,7,7,High
4186,45,5,4,63,45,5,2,8,Low
4187,44,8,1,98,39,5,7,9,Medium
4188,32,9,0,60,44,6,2,8,Low
4189,40,6,4,56,40,8,2,9,Medium
4190,58,7,0,67,47,9,7,7,High
4191,48,7,4,80,37,7,8,6,High
4192,32,8,4,99,45,9,1,5,High
4193,35,7,3,86,30,9,4,6,High
4194,24,5,1,69,31,9,8,6,Low
4195,38,8,4,79,39,6,3,9,Medium
4196,47,9,4,76,43,8,3,5,High
4197,40,8,3,92,37,6,5,8,High
4198,20,7,4,57,37,7,8,7,High
4199,31,7,0,55,30,6,8,8,Low
4200,33,7,1,63,45,9,2,7,Medium
4201,52,5,4,87,33,9,8,7,High
4202,34,5,2,69,33,6,7,8,Low
4203,50,8,1,63,30,6,2,6,Low
4204,25,5,0,96,46,7,8,9,Medium
4205,53,8,3,84,45,7,5,6,High
4206,24,9,0,52,36,7,6,9,Low
4207,44,8,3,50,38,5,3,7,Low
4208,54,7,4,98,34,7,2,9,High
4209,34,6,0,76,41,5,7,6,Low
4210,54,8,3,71,46,7,8,8,High
4211,29,5,4,51,34,9,6,9,Medium
4212,33,6,1,56,37,8,2,6,Low
4213,50,5,1,67,48,7,1,6,Low
4214,48,5,2,97,39,9,5,5,High
4215,43,8,4,95,40,8,9,9,High
4216,54,7,4,87,41,5,5,5,High
4217,27,8,4,72,39,8,9,8,High
4218,23,9,3,68,41,6,4,7,Medium
4219,52,9,0,72,38,6,5,9,Medium
4220,35,9,4,72,38,8,3,5,High
4221,58,6,2,91,49,6,2,7,Medium
4222,43,6,4,68,46,5,6,9,Medium
4223,38,6,2,64,40,7,1,9,Medium
4224,56,9,4,95,48,9,3,9,High
4225,22,8,1,85,31,9,3,9,High
4226,38,6,3,73,36,6,9,6,Low
4227,41,9,4,87,37,6,4,7,High
4228,53,6,1,66,40,7,2,6,Medium
4229,57,6,2,99,49,9,8,9,High
4230,25,6,0,65,37,6,5,6,Low
4231,39,7,1,63,34,7,6,6,Low
4232,48,7,0,60,44,8,2,6,Low
4233,48,6,4,59,41,8,2,9,Medium
4234,27,6,2,94,39,7,1,7,Medium
4235,29,7,4,52,42,8,2,9,Low
4236,54,8,4,67,40,7,4,5,High
4237,52,8,4,71,48,5,6,7,High
4238,31,7,2,69,44,9,9,8,Medium
4239,42,5,2,68,46,5,3,5,Low
4240,37,8,1,73,40,9,1,9,High
4241,22,9,1,78,42,9,7,5,High
4242,47,9,0,99,49,9,4,5,High
4243,59,9,2,98,49,8,3,6,High
4244,28,8,1,93,38,8,3,9,High
4245,31,8,1,63,37,5,1,7,Low
4246,45,9,2,74,42,5,1,9,Medium
4247,55,9,4,69,34,6,2,9,High
4248,33,8,2,59,39,5,5,6,Low
4249,57,8,0,74,45,7,7,7,High
4250,45,9,0,71,47,8,5,6,Medium
4251,41,7,0,51,36,8,6,8,Low
4252,39,7,0,63,35,9,1,5,Low
4253,35,9,0,70,48,8,6,6,Medium
4254,48,8,4,95,31,7,8,6,High
4255,38,8,1,82,32,7,4,7,Medium
4256,49,5,1,95,38,6,8,7,Medium
4257,36,7,1,86,47,5,6,5,Low
4258,33,8,3,87,36,8,4,5,High
4259,24,9,0,89,48,8,3,5,High
4260,59,6,2,52,38,9,1,6,Medium
4261,53,5,0,66,35,8,5,7,Low
4262,52,6,0,57,49,6,9,5,Low
4263,46,9,3,65,33,7,4,8,High
4264,23,7,2,93,38,8,2,6,Medium
4265,59,5,4,62,37,5,6,5,Medium
4266,42,5,2,99,31,5,1,8,Medium
4267,27,8,1,97,30,7,3,7,Medium
4268,41,7,1,93,45,5,7,5,Medium
4269,52,8,2,58,46,6,7,7,Medium
4270,58,6,4,68,30,7,2,7,High
4271,46,9,2,87,46,5,4,5,Medium
4272,27,5,0,85,39,5,1,5,Low
4273,29,5,4,65,42,5,1,8,Low
4274,24,6,3,89,45,8,4,5,Medium
4275,57,8,0,55,40,7,6,6,Low
4276,45,8,1,70,46,6,4,7,Medium
4277,41,5,1,54,46,8,6,5,Low
4278,22,9,3,82,48,8,8,6,High
4279,41,9,4,50,31,9,2,7,High
4280,41,7,0,79,45,8,1,5,Medium
4281,24,9,2,52,37,9,2,7,Medium
4282,25,5,4,80,39,9,4,7,Medium
4283,20,8,0,82,45,6,2,6,Low
4284,34,6,4,82,49,6,9,5,High
4285,20,6,4,50,30,8,8,6,Low
4286,55,9,1,71,37,8,1,9,High
4287,20,7,2,75,49,9,9,9,Medium
4288,40,6,1,91,37,7,4,5,Low
4289,54,6,3,99,49,8,6,6,High
4290,49,6,2,91,46,5,5,7,Medium
4291,21,8,0,73,44,9,6,8,High
4292,27,5,0,72,34,5,2,5,Low
4293,27,7,4,70,37,7,2,6,Medium
4294,23,7,2,70,42,5,2,5,Low
4295,38,7,1,94,37,5,8,9,Medium
4296,35,9,4,85,48,8,6,7,High
4297,44,7,0,75,37,8,9,5,High
4298,50,5,4,79,33,7,7,7,Medium
4299,37,8,2,70,46,7,7,6,Medium
4300,58,7,4,74,38,9,4,6,High
4301,54,7,1,77,48,7,9,6,High
4302,49,5,0,88,40,7,5,8,Low
4303,23,5,2,68,31,6,2,6,Low
4304,24,5,0,72,38,7,2,5,Low
4305,20,5,0,90,34,9,2,5,Low
4306,24,6,2,76,31,9,1,9,Medium
4307,35,6,0,97,41,8,1,9,Medium
4308,29,9,4,83,39,5,6,7,High
4309,55,6,0,77,33,8,6,7,High
4310,49,8,4,67,39,6,8,6,High
4311,49,9,2,80,35,9,8,9,High
4312,24,7,3,84,33,9,9,5,High
4313,39,8,4,79,47,6,4,7,High
4314,20,7,3,96,42,5,5,6,Low
4315,21,8,2,89,33,9,3,7,High
4316,42,7,4,83,44,8,2,8,High
4317,55,9,0,74,33,6,4,5,Medium
4318,39,9,0,52,36,5,3,5,Low
4319,29,6,3,66,49,8,1,9,Medium
4320,46,7,1,54,32,8,5,6,Medium
4321,26,9,0,90,39,7,1,5,Medium
4322,45,5,2,57,43,8,1,6,Low
4323,27,9,0,75,45,8,6,9,Medium
4324,21,5,0,75,43,5,5,8,Low
4325,53,8,4,67,47,9,1,9,High
4326,58,7,4,53,41,7,2,7,Medium
4327,26,7,0,76,45,8,8,5,Low
4328,50,7,3,89,34,9,7,8,High
4329,54,8,3,69,30,6,3,7,Medium
4330,54,5,2,70,49,8,4,6,Medium
4331,39,5,2,70,39,5,8,5,Low
4332,35,5,1,78,33,9,6,8,Low
4333,41,9,2,57,43,6,2,5,Medium
4334,54,7,4,80,45,9,1,8,High
4335,23,7,3,77,49,8,4,9,High
4336,30,7,4,71,42,7,7,6,High
4337,22,5,1,72,41,6,2,7,Low
4338,50,6,4,81,49,9,9,6,High
4339,23,9,4,98,46,6,2,6,High
4340,21,8,2,59,39,6,2,5,Low
4341,20,9,0,99,34,7,4,8,High
4342,48,8,1,94,31,9,7,9,High
4343,48,7,0,68,34,5,9,6,Low
4344,24,8,3,52,31,8,1,8,Medium
4345,33,5,3,87,38,9,9,8,Medium
4346,20,9,0,65,41,7,1,9,Medium
4347,43,9,0,60,41,7,9,7,Medium
4348,53,8,0,96,35,9,7,6,High
4349,58,8,0,89,40,7,3,9,High
4350,34,5,0,83,45,8,8,7,Low
4351,26,5,2,77,32,9,7,9,Medium
4352,44,8,1,86,37,5,7,8,Medium
4353,53,7,2,59,33,5,8,7,Medium
4354,43,7,4,91,47,5,8,5,High
4355,59,9,0,57,40,6,1,7,Low
4356,24,7,2,77,47,6,1,7,Low
4357,50,6,0,53,39,9,3,6,Low
4358,30,7,0,55,38,5,5,9,Low
4359,59,9,3,60,35,7,1,6,High
4360,49,8,1,70,35,9,3,5,Medium
4361,32,6,0,89,48,8,9,5,Low
4362,26,8,3,77,43,6,7,9,High
4363,21,5,1,87,38,9,4,8,Low
4364,31,5,0,79,48,9,6,7,Low
4365,20,9,3,74,46,9,3,5,Medium
4366,31,5,1,63,47,5,8,8,Low
4367,38,8,1,76,33,8,6,6,Medium
4368,24,9,3,74,40,5,5,5,Medium
4369,53,5,2,89,49,6,9,9,High
4370,54,5,1,51,31,6,7,7,Low
4371,43,9,1,61,49,7,6,6,Medium
4372,32,7,3,56,34,5,9,5,High
4373,23,5,3,70,33,9,7,7,Medium
4374,28,8,3,74,38,9,5,6,High
4375,54,7,0,76,43,9,3,5,Low
4376,51,7,4,57,48,5,8,5,High
4377,46,8,0,86,37,7,9,9,High
4378,26,5,3,68,37,7,6,5,Low
4379,43,9,4,97,36,6,4,8,High
4380,57,9,1,76,36,6,2,7,Medium
4381,48,9,1,60,49,9,8,8,High
4382,50,6,0,71,47,9,8,5,Medium
4383,50,8,0,56,48,6,9,8,Medium
4384,47,9,0,89,48,9,6,8,High
4385,55,9,1,84,34,5,3,6,High
4386,42,7,4,61,33,8,9,8,High
4387,27,9,1,98,42,8,8,7,High
4388,54,8,4,59,34,6,8,8,High
4389,33,8,0,70,45,5,6,5,Low
4390,38,8,0,84,43,8,8,5,High
4391,21,9,4,59,41,9,4,5,Low
4392,42,8,1,62,45,6,2,8,Low
4393,28,8,3,69,35,8,5,9,High
4394,48,8,1,51,41,9,8,6,Medium
4395,22,5,1,78,49,9,5,5,Medium
4396,46,5,1,90,41,7,4,9,Low
4397,36,5,4,88,30,6,6,8,Medium
4398,51,8,0,60,32,6,8,7,Medium
4399,21,8,1,88,47,7,4,6,High
4400,58,5,3,51,47,8,4,6,Low
4401,22,5,0,57,32,8,5,5,Low
4402,20,8,0,90,39,9,4,6,High
4403,57,8,3,60,43,8,9,9,High
4404,31,8,0,89,47,8,8,8,High
4405,53,9,1,90,49,6,7,6,High
4406,40,5,4,65,47,7,3,6,Low
4407,36,9,1,94,33,7,4,8,High
4408,42,5,0,75,43,6,8,7,Low
4409,42,8,4,93,47,8,8,5,High
4410,23,8,1,63,36,8,2,8,Medium
4411,26,8,2,64,37,6,6,5,Low
4412,38,6,2,60,49,9,2,8,Low
4413,40,5,0,90,49,8,4,6,Medium
4414,30,9,3,69,39,5,2,5,Low
4415,55,8,2,93,40,5,8,7,High
4416,56,5,3,93,30,6,7,8,High
4417,43,6,1,63,46,5,6,9,Low
4418,21,5,0,84,43,5,6,8,Low
4419,56,6,0,80,42,9,1,6,Low
4420,20,7,4,65,43,8,6,8,Medium
4421,23,8,3,95,36,6,2,7,Medium
4422,23,6,2,85,40,7,7,7,Medium
4423,24,7,3,57,48,6,5,7,Low
4424,30,5,0,70,32,5,1,7,Low
4425,53,9,0,85,34,8,2,9,High
4426,53,6,4,61,43,7,9,5,High
4427,25,5,0,85,37,7,6,5,Low
4428,25,6,0,67,41,8,5,6,Low
4429,48,5,3,93,36,9,9,6,High
4430,40,8,4,64,37,8,1,6,High
4431,24,7,1,51,47,6,3,8,Low
4432,48,9,0,89,48,8,3,6,High
4433,48,8,4,50,42,8,4,7,High
4434,40,7,4,70,43,7,6,9,High
4435,53,9,1,97,39,8,3,9,High
4436,20,6,2,90,38,8,6,5,Medium
4437,30,9,3,89,30,5,2,7,High
4438,46,5,4,93,37,8,5,5,Medium
4439,52,6,3,62,44,7,4,8,Low
4440,20,6,3,50,45,8,7,7,Low
4441,58,8,3,86,40,5,9,8,High
4442,22,9,3,57,41,5,5,9,Low
4443,36,8,2,69,45,5,4,8,Medium
4444,28,9,2,98,31,9,7,6,High
4445,23,8,4,64,42,5,4,9,Medium
4446,41,5,0,66,46,9,2,8,Low
4447,57,7,1,55,49,7,3,6,Low
4448,41,7,1,96,48,8,4,8,Medium
4449,27,9,4,96,36,8,4,9,High
4450,32,9,1,92,35,7,9,9,High
4451,54,9,1,78,41,7,2,6,Medium
4452,59,7,1,86,33,8,9,6,High
4453,41,6,3,99,34,8,9,7,High
4454,47,5,0,97,49,8,6,5,Medium
4455,47,5,4,94,49,8,8,6,Medium
4456,50,7,1,97,42,6,7,8,High
4457,39,7,1,53,30,9,7,5,Medium
4458,48,8,0,73,34,8,8,8,High
4459,53,6,4,61,35,6,9,9,Medium
4460,41,8,2,90,42,6,6,5,Medium
4461,56,8,3,62,49,7,1,7,High
4462,26,8,2,63,34,9,5,6,High
4463,25,6,1,78,42,8,8,9,Medium
4464,24,5,1,54,31,6,5,7,Low
4465,34,9,0,62,37,7,2,9,Medium
4466,54,7,3,61,32,5,7,9,High
4467,56,6,1,75,41,9,4,5,Medium
4468,49,7,4,85,32,5,4,6,Medium
4469,34,5,3,63,36,6,6,5,Low
4470,52,8,1,87,38,7,9,7,High
4471,49,7,2,84,37,9,6,6,High
4472,27,7,2,77,43,6,7,5,Low
4473,55,8,2,65,33,8,7,8,High
4474,54,6,2,62,43,8,2,9,Low
4475,24,8,4,79,38,6,3,6,Medium
4476,51,5,0,70,32,6,1,8,Low
4477,29,8,0,93,47,8,5,6,High
4478,53,6,0,65,40,8,8,6,Low
4479,40,6,4,52,36,7,8,6,Medium
4480,42,8,2,58,32,6,1,8,Medium
4481,28,9,4,54,42,5,4,7,Medium
4482,54,5,1,57,39,9,2,8,Low
4483,48,6,1,71,48,9,7,6,Medium
4484,44,8,0,67,42,5,6,8,Low
4485,53,6,2,83,30,5,7,5,Low
4486,52,6,4,76,34,7,6,9,High
4487,52,8,0,85,44,8,2,7,High
4488,41,5,1,71,44,5,8,9,Low
4489,58,9,1,53,39,8,6,9,High
4490,50,6,2,65,40,6,4,6,Low
4491,50,6,1,93,41,7,1,6,Medium
4492,42,5,4,72,44,6,2,7,Low
4493,33,8,2,83,41,7,1,8,Medium
4494,54,9,3,58,31,9,9,8,High
4495,53,5,0,55,35,8,7,8,Low
4496,35,8,2,85,41,9,7,5,High
4497,43,6,0,54,38,9,2,6,Low
4498,21,9,2,65,42,7,4,7,Medium
4499,21,8,1,57,44,5,9,5,Low
4500,33,7,0,89,38,8,8,7,Medium
4501,34,9,0,72,30,9,7,6,High
4502,30,6,2,95,46,5,5,9,Low
4503,31,7,4,97,48,9,3,6,High
4504,56,6,3,56,46,9,4,6,Medium
4505,41,5,2,96,30,8,9,7,Medium
4506,20,7,3,90,49,8,2,5,Low
4507,21,8,4,82,34,9,7,6,High
4508,48,9,0,61,30,7,3,8,Medium
4509,31,6,4,56,48,8,9,7,Medium
4510,21,6,4,68,49,7,6,6,Low
4511,41,5,1,57,35,5,3,8,Low
4512,58,7,4,77,30,7,4,6,High
4513,47,8,3,63,40,6,3,5,High
4514,41,8,2,83,33,5,9,8,Medium
4515,24,9,2,61,44,7,6,7,Medium
4516,29,9,1,71,41,9,1,6,Medium
4517,29,6,0,80,37,7,6,5,Low
4518,23,6,3,76,42,9,4,7,Medium
4519,38,9,2,68,40,9,1,7,High
4520,56,6,3,60,40,9,3,5,Low
4521,21,6,2,85,35,5,5,7,Low
4522,56,7,2,50,39,6,7,8,Low
4523,29,9,3,65,42,5,8,5,High
4524,59,8,2,52,47,6,9,9,High
4525,56,9,2,50,30,8,7,8,High
4526,44,7,0,74,48,7,1,6,Low
4527,36,8,3,75,36,8,4,8,High
4528,33,7,4,88,38,9,9,9,High
4529,30,8,0,69,48,9,2,9,Low
4530,58,9,2,54,48,5,6,9,Medium
4531,42,6,0,88,40,7,2,6,Medium
4532,39,7,2,70,30,7,1,8,Medium
4533,21,9,1,82,32,6,8,9,Medium
4534,28,6,0,88,36,6,8,9,Low
4535,25,6,4,90,35,8,6,7,High
4536,56,6,3,94,49,9,3,8,High
4537,26,9,2,80,40,7,7,5,High
4538,22,7,3,87,30,6,8,7,High
4539,54,9,1,66,32,8,9,8,High
4540,59,5,1,97,39,8,4,9,High
4541,40,8,1,50,44,7,4,9,Medium
4542,58,6,2,54,39,6,4,8,Medium
4543,57,8,3,96,41,6,2,9,High
4544,46,6,4,68,45,5,8,8,Medium
4545,47,9,4,90,33,6,6,9,High
4546,48,8,1,58,46,6,5,7,Medium
4547,41,5,4,90,31,8,6,7,High
4548,26,9,4,98,40,7,9,6,High
4549,54,6,0,85,37,7,4,7,Low
4550,27,6,3,90,48,8,3,6,Medium
4551,25,5,3,54,42,5,4,5,Low
4552,45,5,1,51,37,5,3,6,Low
4553,20,5,3,65,39,8,6,7,Low
4554,46,7,0,93,47,9,3,7,High
4555,38,7,4,72,42,9,7,6,High
4556,30,7,2,88,49,5,5,5,Low
4557,49,7,1,97,36,5,2,8,Medium
4558,51,6,4,65,48,8,5,6,High
4559,45,8,1,73,34,5,3,9,Medium
4560,28,9,3,85,38,7,1,6,Medium
4561,30,5,0,78,43,7,6,5,Low
4562,29,8,0,64,37,9,2,8,Low
4563,30,9,2,76,36,9,2,5,Medium
4564,51,8,3,96,39,7,9,5,High
4565,20,8,1,57,30,5,3,6,Low
4566,58,8,2,59,39,5,1,5,Low
4567,53,8,4,99,43,8,8,5,High
4568,24,7,0,87,43,5,9,7,Medium
4569,46,5,1,62,49,8,5,8,Low
4570,47,9,3,92,31,8,3,7,High
4571,22,6,1,73,37,8,1,7,Low
4572,41,8,0,63,41,9,7,7,High
4573,46,7,1,98,49,8,1,6,High
4574,45,5,3,73,34,6,7,6,Medium
4575,29,5,3,64,31,7,7,6,Low
4576,45,6,1,55,40,5,5,8,Low
4577,58,7,0,57,36,7,5,5,Low
4578,37,8,1,90,35,8,6,6,High
4579,31,6,1,52,42,8,6,7,Low
4580,28,7,1,59,39,7,7,7,Low
4581,45,5,2,60,40,9,1,5,Medium
4582,43,9,1,90,45,9,7,8,High
4583,57,9,2,88,45,9,2,9,High
4584,53,8,0,59,33,9,1,8,Medium
4585,51,6,0,83,48,9,4,9,Medium
4586,21,7,0,99,39,8,1,9,Low
4587,30,9,0,86,37,6,3,6,Low
4588,50,5,4,51,42,7,5,6,Low
4589,41,7,4,51,38,7,1,7,Medium
4590,28,5,2,68,47,5,5,7,Low
4591,29,9,4,62,40,7,3,9,High
4592,33,7,2,79,30,8,5,5,Medium
4593,40,5,2,77,35,7,3,8,Medium
4594,41,9,0,64,40,8,7,8,Medium
4595,32,6,2,58,47,5,2,5,Low
4596,36,8,4,92,38,7,2,5,High
4597,34,8,0,90,35,8,1,7,High
4598,51,5,3,54,39,6,7,6,Low
4599,34,8,2,86,41,8,7,5,High
4600,51,8,2,63,46,8,8,5,High
4601,43,7,0,56,44,9,5,8,Low
4602,24,8,1,64,35,9,5,5,Low
4603,58,5,2,86,43,6,7,6,High
4604,23,9,1,69,38,8,7,8,Medium
4605,59,6,1,87,40,7,2,7,Medium
4606,22,7,0,73,41,6,2,5,Low
4607,29,7,4,85,41,8,5,8,High
4608,38,8,2,68,38,7,4,6,Medium
4609,48,8,0,62,30,9,3,5,Low
4610,59,9,2,73,40,9,4,5,High
4611,47,9,1,83,45,5,2,7,Medium
4612,25,6,1,98,48,7,8,9,Medium
4613,52,5,0,95,31,9,6,8,Medium
4614,39,6,4,96,32,8,8,7,High
4615,39,9,0,67,47,8,6,5,Medium
4616,32,6,2,87,41,6,4,6,Medium
4617,35,8,1,97,44,8,1,8,High
4618,56,5,3,65,38,9,7,7,Medium
4619,45,9,2,66,38,9,9,5,High
4620,55,9,1,54,30,7,2,6,Medium
4621,50,5,4,89,43,9,8,8,High
4622,27,7,3,94,33,6,2,6,Medium
4623,22,9,1,93,30,7,9,9,Medium
4624,38,8,0,64,44,7,1,9,Low
4625,35,6,0,86,31,8,5,6,Medium
4626,46,6,4,69,31,7,5,7,Medium
4627,48,6,2,60,49,8,7,5,Low
4628,35,8,0,89,31,5,9,5,Medium
4629,39,9,4,64,45,7,1,6,Medium
4630,30,8,1,65,44,6,1,8,Low
4631,27,8,2,84,33,5,4,7,Medium
4632,30,6,1,78,41,5,4,5,Low
4633,47,5,0,80,37,7,2,8,Low
4634,41,6,1,67,39,8,9,5,Medium
4635,59,8,2,80,43,8,9,6,High
4636,53,7,4,93,30,7,7,6,High
4637,52,5,1,60,41,9,1,8,Low
4638,25,6,2,89,49,5,5,9,Low
4639,22,7,0,61,36,8,8,6,Low
4640,57,8,3,89,39,7,1,6,High
4641,50,5,3,98,43,6,3,5,Medium
4642,43,9,3,89,44,8,9,6,High
4643,49,8,4,57,45,7,3,5,Medium
4644,25,6,4,60,43,8,5,7,Medium
4645,28,8,0,74,43,5,9,5,Low
4646,49,5,3,86,46,5,8,5,Low
4647,46,7,3,96,44,5,4,5,Medium
4648,57,9,1,70,32,5,9,7,High
4649,48,7,0,58,44,8,5,5,Medium
4650,28,9,2,81,44,8,8,7,High
4651,59,7,3,51,40,7,4,7,Medium
4652,41,6,1,76,49,7,9,6,Medium
4653,53,7,1,74,35,7,1,8,Medium
4654,32,8,2,69,33,8,8,9,Medium
4655,26,8,4,73,42,6,7,8,High
4656,38,7,1,63,47,8,8,5,Medium
4657,33,8,2,81,39,5,8,9,Medium
4658,54,7,2,91,31,9,7,5,High
4659,35,7,0,88,39,8,4,9,Medium
4660,28,7,4,53,47,6,8,8,High
4661,46,8,1,64,48,5,7,6,Low
4662,54,5,4,50,48,5,8,6,Low
4663,43,6,2,57,36,9,2,8,Medium
4664,31,8,2,82,39,9,4,5,High
4665,29,8,2,68,40,6,1,7,Medium
4666,36,9,3,69,41,9,1,9,High
4667,28,8,0,53,38,7,8,8,Low
4668,50,5,2,91,37,5,1,8,Low
4669,30,7,0,51,48,7,1,8,Low
4670,49,8,4,60,33,6,2,7,Medium
4671,21,7,3,90,41,9,2,7,High
4672,29,7,3,61,48,6,3,8,Low
4673,44,7,4,50,43,7,5,7,Low
4674,33,6,0,56,44,9,4,8,Low
4675,31,7,3,55,33,6,9,5,High
4676,39,9,2,55,42,9,4,6,High
4677,56,8,0,72,47,7,5,9,Medium
4678,25,7,0,79,36,7,1,7,Low
4679,33,6,4,76,31,9,4,6,High
4680,49,5,3,53,38,5,5,8,Low
4681,24,9,4,59,35,8,2,5,Low
4682,34,8,2,89,47,9,4,8,High
4683,23,7,0,72,31,5,2,6,Low
4684,32,9,3,70,36,7,1,8,High
4685,20,9,0,74,40,6,9,8,Medium
4686,45,5,0,95,44,7,6,6,Low
4687,43,7,0,69,41,7,3,9,Medium
4688,39,9,2,96,41,9,1,5,High
4689,58,7,2,57,33,8,9,9,High
4690,36,9,4,94,36,9,8,9,High
4691,30,7,1,79,31,5,6,7,Low
4692,21,8,3,94,32,7,9,9,High
4693,47,8,3,67,37,6,3,6,High
4694,24,6,3,56,41,7,4,5,Low
4695,52,5,3,76,32,6,1,6,Low
4696,46,5,0,95,41,6,6,6,Low
4697,53,9,0,59,30,5,8,9,Medium
4698,38,7,0,64,39,6,2,8,Low
4699,48,6,3,76,38,6,5,9,Medium
4700,46,5,2,69,37,5,9,6,Low
4701,59,5,1,53,47,6,4,7,Low
4702,44,7,1,80,41,7,4,5,Medium
4703,36,6,3,84,38,8,7,9,Medium
4704,45,6,1,58,36,5,8,5,Low
4705,30,5,3,62,30,8,6,6,Low
4706,31,6,0,88,33,7,4,7,Low
4707,32,7,3,69,40,7,6,7,Medium
4708,48,8,2,53,35,8,7,6,High
4709,59,9,3,87,31,5,7,7,High
4710,51,9,1,59,47,8,4,9,High
4711,42,9,3,76,48,7,6,5,High
4712,46,5,1,82,43,6,2,5,Low
4713,51,6,3,59,34,9,8,7,High
4714,30,5,3,66,34,5,4,6,Low
4715,20,9,4,69,48,9,9,5,High
4716,36,6,0,51,46,5,9,9,Low
4717,28,9,0,65,38,7,8,6,High
4718,47,5,2,77,48,5,3,7,Medium
4719,58,6,3,97,42,9,6,8,High
4720,26,9,4,91,39,8,8,6,High
4721,37,7,3,52,30,7,8,8,High
4722,46,5,0,86,34,9,3,9,Medium
4723,29,8,2,76,38,6,3,5,Low
4724,46,6,3,87,35,8,8,5,Medium
4725,29,7,1,77,48,6,5,9,Low
4726,23,8,4,76,41,8,9,5,High
4727,46,5,3,79,34,5,2,7,Low
4728,44,9,3,76,31,8,5,9,High
4729,54,8,1,83,44,5,4,9,Medium
4730,53,9,1,99,38,8,5,9,High
4731,41,9,3,63,30,7,5,6,High
4732,48,5,2,94,34,6,6,9,Medium
4733,38,5,0,53,38,5,2,7,Low
4734,58,5,0,78,40,7,8,6,Medium
4735,43,9,3,94,42,9,9,9,High
4736,45,8,1,63,31,8,6,9,Medium
4737,26,7,2,56,47,5,1,8,Low
4738,21,7,0,66,48,9,6,5,Low
4739,53,9,2,88,44,7,9,7,High
4740,34,8,2,57,36,5,6,8,Low
4741,25,5,2,79,41,7,9,8,Low
4742,59,7,4,81,35,9,1,5,High
4743,33,5,0,99,45,6,3,7,Low
4744,41,7,4,84,44,8,5,7,High
4745,23,9,3,87,42,5,5,7,Medium
4746,43,6,3,62,32,7,3,5,Low
4747,20,9,2,97,48,5,5,5,Low
4748,34,9,1,80,31,9,9,6,High
4749,22,6,2,98,39,8,4,7,High
4750,48,8,0,89,40,6,7,7,Medium
4751,45,7,1,83,35,5,4,5,Low
4752,57,9,2,62,49,5,5,5,Medium
4753,40,8,4,83,32,9,5,9,High
4754,46,6,4,89,42,6,5,7,Medium
4755,55,7,1,58,48,6,6,9,Low
4756,39,7,3,77,36,9,2,5,Medium
4757,37,9,2,62,30,6,2,7,Medium
4758,55,6,2,76,34,9,4,9,High
4759,56,9,3,97,38,5,2,7,High
4760,26,6,4,98,38,7,7,5,High
4761,56,9,3,90,41,7,9,7,High
4762,45,7,2,98,35,7,7,6,High
4763,46,9,4,57,36,6,6,8,High
4764,52,5,0,74,32,9,6,7,Medium
4765,36,8,4,89,46,9,2,7,High
4766,55,6,2,83,46,6,1,9,Medium
4767,20,5,3,81,39,5,6,9,Low
4768,41,9,0,53,41,6,4,7,Medium
4769,57,8,3,62,39,5,8,8,High
4770,30,5,2,78,34,8,6,7,Low
4771,53,5,3,98,48,7,2,7,High
4772,44,8,1,65,30,6,7,7,Medium
4773,40,6,3,98,32,7,4,6,Medium
4774,34,7,4,63,45,6,5,9,Medium
4775,55,8,0,98,30,6,4,8,High
4776,26,8,4,72,30,7,7,9,High
4777,42,8,1,82,35,5,4,6,Low
4778,28,7,0,54,46,7,3,9,Low
4779,36,5,4,76,44,9,1,6,Low
4780,57,7,1,71,37,9,8,6,High
4781,33,5,2,92,46,8,7,7,Medium
4782,35,9,2,75,41,5,4,5,Medium
4783,42,6,3,97,35,6,3,9,Medium
4784,47,7,1,88,34,8,2,5,Medium
4785,57,6,0,60,44,9,7,8,Medium
4786,59,9,0,78,39,9,1,7,High
4787,54,6,3,84,30,8,4,7,High
4788,23,7,2,86,48,8,6,6,Medium
4789,59,7,2,72,34,6,4,7,Medium
4790,56,6,1,58,48,8,7,9,Medium
4791,55,7,3,59,38,5,3,5,Medium
4792,36,9,3,50,42,9,6,7,High
4793,39,8,3,94,35,7,9,5,High
4794,59,8,1,78,38,9,1,9,High
4795,32,6,1,51,34,5,2,6,Low
4796,24,5,4,62,47,8,2,5,Low
4797,50,9,4,87,48,7,8,7,High
4798,24,7,0,64,48,8,6,8,Low
4799,30,6,4,77,46,7,9,5,Medium
4800,30,5,0,52,39,5,5,5,Low
4801,32,8,2,62,39,8,9,7,Medium
