employee_id,speech_sentiment_score,speech_energy_level,speech_clarity_score,tone_consistency_score,speaking_speed,pause_frequency,pitch_variation,volume_stability_score,performance_rating
3843,0.83,9,5,2,119,9,1,8,High
3844,-0.58,8,6,4,102,2,3,4,Low
3845,-0.56,5,7,8,82,6,8,3,Medium
3846,-0.18,4,6,8,120,8,5,2,Low
3847,0.7,3,6,5,134,6,6,6,Medium
3848,-0.78,6,8,9,106,9,8,6,Low
3849,0.8,3,5,8,120,1,6,8,Low
3850,0.61,9,8,8,133,6,2,1,High
3851,0.07,6,8,4,80,8,4,1,Medium
3852,-0.01,4,8,9,110,6,9,2,Medium
3853,-0.51,5,6,5,132,2,6,4,Medium
3854,0.91,7,8,6,134,7,3,4,High
3855,-0.84,8,9,7,128,1,3,2,Low
3856,0.2,9,7,1,148,1,2,7,High
3857,-0.27,3,5,1,138,3,5,5,High
3858,0.42,4,5,8,80,2,7,4,Low
3859,0.33,9,8,4,82,4,9,4,Medium
3860,-0.99,7,8,4,81,8,6,2,High
3861,-0.73,8,9,2,98,9,9,1,Medium
3862,0.6,6,9,1,131,7,2,3,High
3863,0.12,7,5,4,100,8,9,7,Low
3864,0.28,5,7,7,95,5,5,9,High
3865,0.42,7,6,7,103,5,6,7,High
3866,0.55,3,9,7,97,0,8,9,Low
3867,-0.52,8,9,8,139,8,2,7,High
3868,0.69,4,5,2,129,6,2,1,Low
3869,0.51,7,5,8,115,7,8,3,High
3870,0.52,4,9,3,104,5,8,7,Low
3871,0.52,6,7,9,87,1,3,3,Low
3872,-0.44,7,8,5,83,9,3,8,Medium
3873,-0.14,8,9,1,95,5,3,3,High
3874,-0.68,9,7,4,156,1,8,2,Medium
3875,-0.1,4,5,3,124,0,4,7,Medium
3876,-0.59,7,6,1,124,9,1,9,Medium
3877,-0.31,5,8,5,94,4,1,3,Low
3878,-0.57,3,9,6,128,0,3,2,High
3879,0.73,5,5,8,157,8,8,9,Low
3880,0.15,6,5,3,142,9,2,4,Medium
3881,0.67,7,8,8,137,8,8,2,Low
3882,-0.41,3,7,9,127,3,8,8,Medium
3883,0.52,9,8,1,96,4,7,4,Medium
3884,-0.52,9,6,9,147,2,7,8,Medium
3885,-0.05,8,7,4,149,6,5,6,Low
3886,-0.28,9,7,4,93,4,8,6,Medium
3887,0.16,5,8,9,147,0,4,2,Low
3888,0.88,4,6,7,96,2,3,7,Medium
3889,-0.91,9,7,1,91,0,8,5,Low
3890,0.52,8,7,2,110,2,3,7,High
3891,-0.99,7,9,9,158,9,5,6,Low
3892,-0.97,5,9,1,97,6,9,4,Low
3893,0.53,5,9,4,125,6,5,1,High
3894,0.64,4,6,3,159,7,4,2,High
3895,-0.47,9,9,8,103,8,3,9,Medium
3896,0.27,6,7,9,113,1,3,1,High
3897,0.77,4,9,8,108,0,9,9,Medium
3898,0.65,7,5,1,95,6,2,4,High
3899,-0.27,5,9,8,116,3,2,2,Low
3900,-0.39,8,7,1,106,0,2,9,High
3901,-0.79,9,5,3,124,8,3,4,High
3902,0.64,4,9,4,115,6,6,1,High
3903,0.71,3,8,4,100,5,9,1,Low
3904,-0.84,7,7,1,83,0,4,9,Low
3905,-0.89,9,9,6,119,3,7,5,Low
3906,0.05,6,8,9,109,3,3,3,Medium
3907,-0.57,6,7,4,111,2,6,9,Medium
3908,0.9,3,6,9,148,3,5,7,Low
3909,-0.39,3,8,7,146,6,6,6,Low
3910,-0.43,6,9,2,84,7,6,6,High
3911,-0.52,9,6,5,88,7,7,1,High
3912,-0.35,7,6,9,155,4,7,2,High
3913,0.72,6,7,3,116,5,4,3,Low
3914,-0.61,7,9,1,91,2,2,7,High
3915,-0.08,3,7,9,103,3,8,2,High
3916,0.69,7,6,7,146,0,2,4,High
3917,-0.27,9,9,4,157,8,1,3,Medium
3918,0.6,6,5,4,140,7,8,4,High
3919,-0.39,8,6,6,88,5,4,3,Low
3920,-0.71,6,8,3,93,0,6,4,Medium
3921,0.52,3,9,7,103,3,4,7,Medium
3922,0.17,6,7,9,123,6,8,6,High
3923,0.61,7,5,8,83,7,7,4,High
3924,-0.5,6,5,1,117,0,5,1,High
3925,-0.03,9,9,4,83,9,6,2,High
3926,-0.57,3,7,9,92,6,1,9,Low
3927,0.52,3,5,7,126,9,4,2,Medium
3928,-0.45,8,9,3,124,9,5,7,Medium
3929,0.24,8,7,4,99,4,8,1,High
3930,-0.84,5,8,9,113,6,1,6,Medium
3931,-0.88,7,8,3,158,2,9,6,Medium
3932,-0.16,6,5,6,143,6,9,9,Low
3933,0.89,7,7,8,137,0,1,4,Medium
3934,0.45,7,5,6,103,9,3,4,Low
3935,-0.88,9,7,6,119,9,2,4,Low
3936,-0.52,9,6,9,155,7,8,2,High
3937,0.89,4,5,4,150,1,2,4,Medium
3938,0.17,9,8,8,129,0,4,2,High
3939,-0.63,6,8,1,138,7,9,5,Low
3940,-0.91,7,6,2,94,8,7,6,Low
3941,-0.31,4,8,7,86,0,5,4,Low
3942,-0.71,8,6,6,90,1,9,5,Medium
3943,-0.3,7,6,7,82,3,3,6,Medium
3944,-0.93,3,6,3,125,5,7,3,Medium
3945,-0.23,8,7,8,155,2,9,1,Medium
3946,-0.47,3,9,1,157,4,9,6,Medium
3947,-0.6,7,8,7,137,3,4,9,Low
3948,0.67,9,6,9,130,9,3,4,Low
3949,-0.67,6,6,9,99,8,1,2,Medium
3950,0.97,3,5,7,148,5,1,7,Medium
3951,0.16,9,9,1,81,2,1,6,High
3952,0.77,5,5,6,116,8,8,3,High
3953,0.54,3,7,1,125,9,8,6,Low
3954,-0.66,8,9,9,153,1,9,7,Medium
3955,0.21,8,9,7,92,6,6,5,Low
3956,0.36,3,5,4,125,1,4,7,Medium
3957,-0.36,3,9,2,135,2,8,3,Medium
3958,-0.9,6,6,6,146,6,7,5,High
3959,0.45,4,9,7,94,8,3,4,Medium
3960,0.81,9,7,5,106,2,4,1,Low
3961,-0.43,5,6,2,97,2,6,6,Low
3962,-0.26,8,7,8,106,9,8,8,Medium
3963,-0.3,8,7,6,97,5,7,1,High
3964,-0.66,8,7,5,152,6,4,6,High
3965,-0.3,8,7,4,116,8,8,1,Low
3966,0.02,7,6,6,90,7,8,1,Medium
3967,0.05,4,9,9,146,6,7,4,Medium
3968,0.42,6,8,8,108,9,6,5,Medium
3969,0.2,7,8,8,154,1,8,2,Medium
3970,0.68,4,8,8,137,2,3,9,Medium
3971,0.94,9,5,2,148,0,7,8,Low
3972,0.82,7,8,7,106,1,1,8,Low
3973,0.86,8,7,6,81,9,4,5,Low
3974,-0.69,6,8,5,114,7,9,5,High
3975,0.44,5,7,9,127,4,7,9,High
3976,-0.7,5,9,4,86,7,3,5,Low
3977,-0.44,7,8,3,100,5,2,1,Medium
3978,-0.19,6,8,9,87,7,7,1,Medium
3979,0.94,8,7,3,106,3,4,1,Medium
3980,0.26,3,6,4,157,9,9,5,High
3981,-0.93,4,8,7,91,6,8,4,Low
3982,-0.99,4,5,1,134,3,6,4,Medium
3983,-0.19,8,5,8,112,1,3,4,Medium
3984,0.3,5,5,6,129,0,8,2,High
3985,0.89,4,6,2,144,2,1,7,Medium
3986,0.77,9,5,7,120,9,7,6,Low
3987,-0.25,8,5,7,150,7,7,1,High
3988,-0.1,8,6,2,111,1,9,8,Medium
3989,0.98,3,7,8,142,5,1,5,High
3990,-0.01,9,8,6,147,6,8,2,Low
3991,-0.74,8,6,3,92,4,4,5,Low
3992,-0.59,8,9,7,120,1,9,8,High
3993,-0.4,9,8,7,88,9,2,6,Low
3994,0.56,9,7,3,87,1,5,3,Medium
3995,0.73,5,6,4,137,4,1,6,Low
3996,0.62,6,9,2,128,5,3,2,Low
3997,-0.21,7,9,3,151,3,5,8,Low
3998,-0.89,6,7,4,129,8,2,1,Low
3999,-0.89,5,8,1,108,2,4,6,Low
4000,-0.6,5,9,2,88,9,3,3,Low
4001,0.63,5,9,7,155,6,5,9,Low
4002,0.11,8,8,6,129,2,1,1,Low
4003,-0.94,9,5,1,107,0,5,8,High
4004,0.73,4,5,3,106,6,1,2,High
4005,-0.67,6,6,5,91,7,4,7,Low
4006,0.6,6,8,7,149,6,8,4,Low
4007,-0.83,4,6,8,109,0,1,3,High
4008,-0.61,5,5,4,152,2,2,3,Low
4009,0.09,9,8,3,113,4,9,2,High
4010,0.58,7,6,1,149,3,6,3,Low
4011,-0.14,7,8,6,144,2,9,2,Medium
4012,-0.67,3,8,3,141,9,7,5,High
4013,-0.24,8,9,5,132,4,7,2,Low
4014,0.57,4,9,3,144,5,5,3,Low
4015,0.09,4,8,6,134,1,3,7,Low
4016,0.45,7,6,8,92,2,2,9,Low
4017,-0.13,5,5,8,94,0,1,4,Low
4018,0.43,3,9,3,136,2,6,4,Low
4019,0.48,4,7,8,86,5,2,9,Medium
4020,0.03,5,9,5,136,9,6,7,High
4021,0.66,4,9,5,134,6,9,9,Low
4022,-0.98,9,5,1,159,6,1,3,High
4023,-0.28,5,5,7,128,2,4,8,Medium
4024,0.77,8,7,2,106,5,9,6,Low
4025,0.96,6,6,2,91,9,2,7,Low
4026,-0.37,3,6,3,117,7,9,5,Medium
4027,-0.9,6,5,7,129,3,9,1,Low
4028,-0.75,6,7,8,83,9,4,9,Medium
4029,-0.87,9,9,6,84,3,4,4,Low
4030,-0.08,9,7,2,90,3,3,2,High
4031,0.54,4,7,6,149,8,1,3,Low
4032,-0.1,9,9,7,145,7,3,1,Low
4033,-0.26,5,5,8,80,4,8,2,High
4034,0.9,5,9,2,157,6,4,7,High
4035,-0.18,4,5,2,114,7,8,8,High
4036,-0.19,5,9,8,126,9,9,1,High
4037,-0.86,8,8,8,146,5,5,4,High
4038,0.8,3,6,5,155,0,7,3,High
4039,0.42,7,5,3,140,4,1,4,Low
4040,-0.62,7,5,9,84,3,4,6,Medium
4041,0.3,7,5,3,139,2,5,1,Low
4042,0.02,7,9,7,153,5,9,4,Medium
4043,-0.68,6,7,5,157,5,5,2,High
4044,0.64,7,6,5,131,5,6,3,Low
4045,0.01,9,7,2,141,2,7,3,High
4046,-0.28,8,7,9,158,0,2,3,Low
4047,0.82,5,6,2,106,6,3,4,Low
4048,0.24,5,8,2,128,5,5,3,Medium
4049,-0.91,7,5,8,113,8,1,9,Medium
4050,-0.36,7,8,7,96,4,1,8,Low
4051,0.27,9,7,3,96,0,1,9,High
4052,-0.79,5,5,7,118,2,8,9,Low
4053,-0.24,8,6,1,136,6,2,4,Low
4054,0.66,5,8,4,151,6,9,4,High
4055,0.65,6,6,8,98,1,9,6,Medium
4056,-0.98,3,8,5,94,3,1,7,High
4057,-1.0,7,9,4,94,9,9,6,Medium
4058,0.83,5,8,7,159,2,5,7,Medium
4059,0.59,8,9,9,98,3,6,9,Low
4060,-0.43,8,9,7,115,8,1,5,Low
4061,-0.85,3,5,7,92,2,9,9,Medium
4062,0.41,7,8,7,136,4,4,8,High
4063,-0.24,5,9,1,113,8,7,3,High
4064,0.61,9,7,6,159,7,1,8,Low
4065,-0.53,8,5,2,119,8,7,1,Low
4066,-0.6,3,9,2,124,0,9,6,High
4067,0.46,4,8,3,97,4,8,2,High
4068,-0.34,7,6,6,154,6,6,4,Low
4069,0.74,9,6,9,144,0,9,4,High
4070,0.16,6,7,8,144,1,2,7,Medium
4071,0.65,6,9,8,101,7,1,8,High
4072,-0.84,9,5,3,157,8,1,4,Medium
4073,0.89,4,5,7,103,0,2,5,Medium
4074,0.92,9,7,2,132,6,6,1,High
4075,-0.16,8,9,1,82,2,1,9,Low
4076,-0.65,3,8,3,138,6,7,6,Medium
4077,-0.62,4,6,4,92,3,8,5,High
4078,0.74,8,5,9,153,9,6,1,High
4079,-0.87,7,7,4,80,5,8,2,High
4080,0.5,5,9,5,116,2,7,3,Medium
4081,0.2,3,6,4,150,2,1,4,Medium
4082,0.95,9,5,6,93,0,6,9,High
4083,0.1,7,9,8,153,9,1,9,Medium
4084,0.33,9,8,5,144,1,8,3,Low
4085,-0.64,7,8,5,110,2,3,6,Low
4086,-0.2,9,9,8,116,4,3,3,Low
4087,-0.15,6,6,3,104,2,2,2,Medium
4088,-0.68,9,7,8,108,2,2,8,Low
4089,-0.8,8,7,1,99,6,5,4,High
4090,0.84,4,6,9,147,0,6,7,High
4091,0.55,3,5,7,95,9,3,6,Low
4092,-0.94,7,5,9,89,3,1,1,Medium
4093,0.58,4,8,8,137,5,8,1,High
4094,0.59,3,8,3,95,4,5,7,Low
4095,0.21,7,7,4,91,5,3,8,High
4096,0.26,6,9,7,111,3,6,1,High
4097,0.14,7,6,5,140,0,7,2,Medium
4098,-0.15,7,8,4,141,9,1,7,High
4099,0.02,5,5,5,115,0,2,6,High
4100,-0.51,3,8,3,148,1,3,2,High
4101,-0.26,7,8,4,156,5,7,6,High
4102,-0.59,5,5,5,105,7,3,1,High
4103,0.34,5,7,5,82,4,8,3,Medium
4104,-0.91,6,8,1,112,9,3,6,Medium
4105,0.21,6,9,4,91,9,1,5,Low
4106,-0.99,7,8,9,122,6,4,2,Medium
4107,-0.56,3,5,1,97,3,6,7,Low
4108,0.63,3,8,8,149,3,3,6,High
4109,0.79,3,7,7,97,8,7,7,Low
4110,-0.01,7,8,5,99,6,1,2,Medium
4111,-0.37,9,5,2,114,0,1,5,Low
4112,0.6,5,7,9,148,6,5,3,High
4113,0.11,3,9,7,148,6,3,3,Medium
4114,0.28,8,8,4,112,2,1,7,Medium
4115,0.93,8,5,6,136,3,2,7,High
4116,-0.21,5,8,5,85,4,7,6,Low
4117,0.42,8,8,7,99,4,7,9,Low
4118,0.18,8,6,6,92,3,9,5,Low
4119,-0.72,7,8,9,98,8,2,9,Medium
4120,0.5,9,9,4,138,9,9,4,High
4121,0.82,8,5,2,137,9,6,6,Low
4122,0.96,3,9,9,119,8,6,5,Medium
4123,0.84,4,7,1,123,3,7,2,Medium
4124,-0.03,3,8,1,124,5,1,7,Medium
4125,-0.38,4,7,2,154,9,2,1,High
4126,-0.89,9,7,4,157,8,3,4,Medium
4127,0.79,8,7,4,96,3,6,5,Low
4128,-0.46,5,5,2,119,3,2,7,High
4129,0.34,7,7,5,143,5,3,1,High
4130,0.2,4,6,5,109,4,3,7,High
4131,-0.2,3,9,2,92,6,3,7,Low
4132,0.64,7,9,8,155,3,2,9,Medium
4133,0.24,4,8,7,152,2,5,5,Medium
4134,0.41,5,6,4,110,2,5,5,High
4135,0.75,9,8,4,134,4,8,9,High
4136,0.27,5,7,6,116,9,4,7,Medium
4137,-0.82,4,7,5,107,6,1,4,Medium
4138,-0.27,9,7,2,151,7,5,5,Low
4139,0.55,8,7,4,140,5,1,6,Medium
4140,0.82,7,5,6,120,8,8,3,Medium
4141,0.62,9,7,4,153,7,6,6,High
4142,0.52,6,8,6,127,3,8,9,Low
4143,0.26,9,5,6,128,6,5,8,Medium
4144,0.52,9,9,2,151,7,8,6,Medium
4145,0.3,4,5,7,158,2,6,3,High
4146,-0.94,4,9,5,146,5,3,2,Low
4147,0.71,8,5,3,159,5,6,7,Low
4148,-0.49,3,8,4,119,2,9,9,High
4149,0.26,3,7,7,109,1,5,2,Medium
4150,0.24,9,5,9,118,6,7,6,High
4151,0.99,9,8,4,116,4,5,7,Low
4152,-0.04,7,7,6,91,8,5,6,High
4153,0.89,3,9,3,106,0,2,8,Low
4154,-0.8,9,6,8,130,4,1,5,Low
4155,0.5,5,7,1,155,4,6,5,Low
4156,-0.34,5,7,6,88,3,3,8,Low
4157,-0.22,4,8,4,154,1,6,7,High
4158,0.22,9,6,6,120,3,1,3,Low
4159,-0.11,3,9,1,130,4,6,6,Medium
4160,0.8,9,6,3,125,1,9,8,High
4161,-0.32,3,8,5,88,6,8,7,Low
4162,-0.75,8,7,4,142,8,2,1,Low
4163,0.14,6,7,2,88,9,9,1,Low
4164,0.87,7,7,6,105,8,1,3,High
4165,-0.35,8,5,8,150,4,9,2,Low
4166,0.67,4,9,3,135,7,3,2,Medium
4167,0.72,3,6,9,129,2,2,5,High
4168,0.29,8,7,6,82,0,8,4,Medium
4169,0.03,5,5,3,118,4,9,1,Low
4170,-0.66,3,7,7,151,2,8,5,High
4171,0.22,4,8,7,116,8,9,7,Low
4172,0.14,6,8,6,85,3,8,9,Medium
4173,-0.89,3,5,2,114,8,5,9,High
4174,0.62,5,9,2,136,1,6,2,High
4175,-0.51,3,5,4,115,9,5,1,High
4176,0.06,7,7,2,140,2,1,2,High
4177,0.54,8,9,3,85,6,4,5,Low
4178,-0.32,3,6,4,147,2,2,6,Low
4179,-0.24,7,9,3,140,2,2,3,High
4180,-0.26,3,6,1,111,5,2,9,Low
4181,0.43,9,6,6,117,0,8,6,Medium
4182,0.27,3,6,7,131,9,7,9,Low
4183,-0.23,7,6,7,127,6,8,6,High
4184,0.45,7,9,6,151,0,4,9,Medium
4185,0.34,7,6,8,132,2,2,8,High
4186,-0.18,5,9,8,82,3,7,6,Low
4187,-0.24,6,8,1,105,6,9,6,Medium
4188,-0.66,6,6,7,145,3,8,7,Low
4189,0.35,8,9,3,116,6,2,4,Medium
4190,-0.32,3,7,7,83,9,4,2,High
4191,-0.03,5,9,6,109,4,4,3,High
4192,0.53,9,5,1,97,7,8,5,High
4193,-0.01,4,7,4,135,0,8,6,High
4194,-0.16,8,7,8,84,1,9,3,Low
4195,0.49,4,5,3,149,4,8,3,Medium
4196,-0.37,3,8,7,149,1,4,1,High
4197,0.7,4,8,7,109,1,5,4,High
4198,-0.94,9,6,1,136,9,2,5,High
4199,0.88,7,7,4,117,4,3,6,Low
4200,-0.67,6,5,4,137,2,2,9,Medium
4201,0.16,5,8,1,138,5,6,6,High
4202,-0.22,8,9,8,117,0,6,3,Low
4203,0.82,8,7,8,89,2,1,2,Low
4204,0.55,3,8,1,123,6,1,4,Medium
4205,0.19,5,7,5,84,1,9,6,High
4206,-0.92,3,6,2,113,9,4,8,Low
4207,-0.26,3,8,9,100,7,1,9,Low
4208,-0.72,7,5,3,83,2,3,1,High
4209,-0.25,7,7,1,116,1,1,5,Low
4210,-0.64,6,5,3,95,9,7,1,High
4211,0.54,5,8,6,112,4,9,3,Medium
4212,0.93,7,9,7,110,6,7,3,Low
4213,0.03,7,9,4,110,4,3,4,Low
4214,-0.72,7,8,9,136,5,5,2,High
4215,0.84,4,7,5,155,3,5,7,High
4216,-0.01,6,5,7,109,5,7,5,High
4217,0.06,6,7,5,157,5,4,2,High
4218,-0.48,8,9,5,110,3,3,6,Medium
4219,0.23,5,6,1,131,7,5,2,Medium
4220,-0.82,8,8,3,148,3,4,3,High
4221,-0.13,3,5,5,152,1,1,9,Medium
4222,-0.26,7,8,7,149,2,2,7,Medium
4223,0.78,4,8,4,133,8,2,3,Medium
4224,0.75,6,9,3,108,8,4,8,High
4225,0.27,9,7,9,108,9,3,7,High
4226,0.49,6,9,8,93,6,9,8,Low
4227,-0.35,7,8,6,100,0,9,3,High
4228,0.7,3,8,6,132,1,5,2,Medium
4229,-0.08,5,6,5,145,2,4,1,High
4230,0.87,7,5,5,111,5,9,2,Low
4231,-0.22,6,8,6,139,8,8,5,Low
4232,-0.85,7,5,2,135,1,4,5,Low
4233,0.63,4,6,2,107,2,7,6,Medium
4234,-0.41,7,5,4,99,9,1,8,Medium
4235,-0.82,6,9,1,134,7,1,8,Low
4236,0.06,8,6,5,99,8,9,3,High
4237,0.11,4,9,3,159,8,8,9,High
4238,0.88,6,7,9,105,5,9,3,Medium
4239,0.74,8,8,8,137,9,2,1,Low
4240,-0.11,5,9,4,127,8,1,8,High
4241,0.56,3,6,4,100,7,6,1,High
4242,0.95,5,8,8,119,9,3,2,High
4243,-0.76,4,9,7,150,9,8,1,High
4244,0.61,7,6,7,104,3,4,3,High
4245,-0.97,7,6,5,97,8,1,4,Low
4246,-0.83,8,6,8,127,0,9,9,Medium
4247,-0.45,8,7,9,132,2,8,2,High
4248,0.52,8,7,1,136,2,2,5,Low
4249,-0.76,5,5,9,90,5,5,4,High
4250,-0.34,9,5,5,89,1,2,6,Medium
4251,-0.79,4,5,9,100,2,4,1,Low
4252,0.83,6,5,3,120,3,6,2,Low
4253,0.72,6,7,1,135,0,6,4,Medium
4254,0.63,5,5,2,80,1,9,9,High
4255,0.73,8,7,3,147,1,1,4,Medium
4256,-0.54,8,8,1,86,2,2,6,Medium
4257,-0.88,6,8,3,154,5,2,6,Low
4258,-0.04,4,9,5,128,0,9,7,High
4259,0.31,6,9,4,94,4,4,8,High
4260,0.52,7,6,2,128,7,6,2,Medium
4261,0.38,6,9,5,90,9,9,1,Low
4262,-0.85,3,6,9,123,5,9,5,Low
4263,0.48,3,5,1,81,3,3,3,High
4264,-0.07,9,6,7,128,8,2,4,Medium
4265,-0.71,9,5,4,143,8,4,7,Medium
4266,-0.68,8,9,9,156,2,8,4,Medium
4267,0.41,5,7,7,107,1,6,9,Medium
4268,0.9,8,5,3,80,7,9,8,Medium
4269,-0.46,3,6,7,98,9,6,4,Medium
4270,-0.56,6,9,2,85,6,5,6,High
4271,-0.97,6,9,9,99,9,4,5,Medium
4272,0.97,9,5,9,90,0,5,1,Low
4273,-0.9,3,6,1,118,5,6,5,Low
4274,-0.94,4,7,1,157,7,6,2,Medium
4275,0.32,3,8,3,127,0,4,5,Low
4276,0.79,3,7,9,159,5,8,5,Medium
4277,-0.09,3,9,9,114,0,8,3,Low
4278,0.5,8,9,1,111,5,3,7,High
4279,-0.38,8,9,6,115,7,1,7,High
4280,-0.54,5,5,7,106,7,6,4,Medium
4281,0.13,8,7,1,118,7,6,1,Medium
4282,0.72,9,8,3,119,3,5,9,Medium
4283,0.78,6,6,7,98,5,4,3,Low
4284,0.4,6,8,4,149,0,5,9,High
4285,-0.35,8,6,5,112,9,2,3,Low
4286,0.92,5,6,3,96,9,3,9,High
4287,-0.68,6,5,3,89,9,3,1,Medium
4288,-0.71,9,8,2,91,2,5,7,Low
4289,0.07,8,9,7,157,8,9,2,High
4290,-0.32,5,6,5,147,8,2,1,Medium
4291,-0.61,3,5,8,110,4,2,7,High
4292,-0.26,7,7,4,113,6,1,6,Low
4293,-0.42,7,7,6,81,5,2,9,Medium
4294,0.73,6,6,8,140,8,9,3,Low
4295,-0.35,5,6,4,98,9,3,8,Medium
4296,0.6,9,7,3,153,9,5,4,High
4297,-0.77,9,7,8,132,6,8,7,High
4298,-0.44,8,9,7,115,2,4,9,Medium
4299,-0.87,9,6,7,99,3,3,7,Medium
4300,0.6,4,8,9,148,4,2,9,High
4301,0.31,4,9,5,138,5,7,1,High
4302,0.75,3,6,2,133,6,9,3,Low
4303,-0.28,6,9,1,116,1,4,4,Low
4304,0.81,9,8,8,102,6,6,5,Low
4305,-0.27,5,5,3,130,1,6,1,Low
4306,-0.36,5,6,8,91,7,6,3,Medium
4307,0.69,4,7,7,84,9,1,8,Medium
4308,0.96,6,5,8,138,5,8,8,High
4309,-0.5,5,6,9,105,4,2,5,High
4310,-0.98,6,5,5,121,1,8,1,High
4311,0.93,5,8,2,109,3,6,3,High
4312,-0.11,5,7,2,101,5,8,3,High
4313,-0.59,8,7,4,151,5,7,6,High
4314,-0.25,5,8,7,118,4,2,9,Low
4315,-0.12,5,9,8,135,9,8,2,High
4316,0.97,9,6,6,144,9,3,2,High
4317,0.95,9,6,1,123,4,1,9,Medium
4318,-0.24,9,8,6,101,9,2,5,Low
4319,0.15,8,6,3,123,2,6,4,Medium
4320,0.85,7,5,3,101,2,5,5,Medium
4321,-0.41,9,9,4,107,5,8,3,Medium
4322,-0.68,8,7,8,140,4,3,1,Low
4323,-0.78,4,6,6,122,2,4,2,Medium
4324,-0.16,8,9,9,96,5,6,4,Low
4325,-0.28,8,8,8,108,0,4,6,High
4326,0.14,5,6,4,154,3,2,5,Medium
4327,-0.31,9,6,9,123,8,9,1,Low
4328,-0.75,5,5,9,109,7,1,4,High
4329,-0.81,8,9,9,102,1,1,6,Medium
4330,0.96,7,8,3,123,0,2,2,Medium
4331,-0.08,6,5,9,83,8,7,5,Low
4332,-0.21,9,8,8,140,4,2,1,Low
4333,0.9,8,6,2,132,7,1,3,Medium
4334,0.66,7,8,6,97,7,4,7,High
4335,0.27,7,7,3,106,8,4,9,High
4336,0.87,3,6,1,132,2,9,5,High
4337,-0.67,9,6,6,117,8,6,3,Low
4338,-0.84,7,8,1,111,2,8,7,High
4339,0.36,5,6,1,128,8,3,2,High
4340,-0.12,6,7,3,86,5,4,5,Low
4341,0.18,9,7,1,99,2,7,4,High
4342,-0.61,3,7,3,117,5,2,9,High
4343,-0.7,6,6,2,134,5,4,5,Low
4344,-0.82,7,6,5,144,2,7,5,Medium
4345,0.04,8,9,4,88,0,8,8,Medium
4346,0.32,4,9,8,103,0,6,8,Medium
4347,-0.72,9,7,8,94,2,4,2,Medium
4348,0.67,6,8,5,112,6,3,3,High
4349,0.49,7,6,3,121,1,6,1,High
4350,0.21,8,5,3,102,4,7,8,Low
4351,-0.87,8,6,3,97,3,7,8,Medium
4352,0.82,4,5,4,121,2,4,5,Medium
4353,-0.28,8,8,5,159,1,6,1,Medium
4354,-0.34,6,9,7,116,9,9,1,High
4355,0.04,8,7,1,94,4,9,5,Low
4356,0.05,4,8,5,94,1,3,2,Low
4357,0.3,4,5,6,143,3,3,4,Low
4358,0.38,8,5,9,157,6,2,8,Low
4359,-0.03,8,7,7,145,3,5,5,High
4360,-0.92,8,7,6,91,9,9,4,Medium
4361,0.98,6,5,4,144,6,6,6,Low
4362,-0.57,9,7,3,143,1,6,5,High
4363,0.99,7,7,3,146,1,7,3,Low
4364,-0.07,8,6,5,121,4,8,6,Low
4365,-0.57,8,5,9,106,7,1,2,Medium
4366,-0.38,9,7,9,114,8,1,5,Low
4367,0.05,3,8,6,88,8,9,4,Medium
4368,-0.45,6,7,3,141,7,8,8,Medium
4369,0.89,5,7,5,82,3,5,9,High
4370,0.26,8,9,3,116,8,4,7,Low
4371,-0.67,6,5,4,135,4,9,1,Medium
4372,-0.91,6,9,3,125,3,4,5,High
4373,-0.95,4,6,5,82,8,1,3,Medium
4374,0.14,3,8,3,145,4,4,5,High
4375,-0.93,7,9,9,121,2,3,7,Low
4376,-0.83,3,5,5,110,8,5,8,High
4377,0.27,7,8,9,144,3,7,6,High
4378,0.3,3,6,3,87,9,6,1,Low
4379,0.95,4,6,9,145,2,5,7,High
4380,0.61,7,6,4,110,8,2,7,Medium
4381,0.99,8,8,7,92,6,2,8,High
4382,0.68,6,8,1,158,8,1,7,Medium
4383,0.11,8,6,6,118,8,4,5,Medium
4384,0.53,8,9,2,90,2,4,1,High
4385,-0.02,7,9,7,87,3,2,6,High
4386,-0.13,4,8,6,143,0,3,2,High
4387,-0.93,5,6,8,85,0,9,2,High
4388,0.63,9,9,7,84,2,4,4,High
4389,-0.89,5,8,6,90,3,3,9,Low
4390,0.72,8,9,6,122,0,2,7,High
4391,0.3,5,5,1,133,2,1,3,Low
4392,0.06,5,8,1,139,9,8,8,Low
4393,0.91,4,7,8,105,0,9,8,High
4394,0.08,9,9,1,157,6,6,3,Medium
4395,0.59,5,6,7,127,5,7,4,Medium
4396,-0.36,4,6,8,147,8,4,4,Low
4397,-1.0,7,6,7,146,5,5,4,Medium
4398,0.48,3,6,8,145,6,6,8,Medium
4399,0.04,4,5,5,138,7,9,4,High
4400,0.87,5,8,3,130,8,2,7,Low
4401,0.89,8,7,7,148,3,1,4,Low
4402,0.06,6,6,2,140,9,7,7,High
4403,-0.08,5,7,7,148,2,6,2,High
4404,-0.28,7,8,5,99,6,7,1,High
4405,-0.16,7,7,8,130,9,1,4,High
4406,-0.45,6,8,9,141,9,5,1,Low
4407,0.85,5,5,1,156,8,7,7,High
4408,0.19,6,5,6,94,0,2,1,Low
4409,0.2,5,8,7,82,5,6,5,High
4410,0.49,3,5,7,121,4,6,5,Medium
4411,0.96,3,8,2,143,9,8,5,Low
