employee_id,meetings_attended,collaboration_score,punctuality_score,training_hours_completed,work_engagement_score,peer_interaction_score,initiative_score,task_followup_score,performance_rating
3903,12,7,9,16.2,6,6,8,5,Low
3904,15,8,6,12.4,9,9,6,6,Low
3905,7,5,9,5.5,9,9,3,7,Low
3906,19,8,8,9.9,5,7,5,6,Medium
3907,11,6,7,10.9,5,6,4,8,Medium
3908,19,7,8,6.6,6,6,1,9,Low
3909,16,7,9,14.8,9,8,7,5,Low
3910,18,5,9,9.7,5,9,1,9,High
3911,19,9,8,13.9,6,6,6,6,High
3912,10,7,7,18.3,6,8,2,7,High
3913,17,9,6,13.1,5,6,8,8,Low
3914,12,6,7,8.2,9,6,6,5,High
3915,14,9,7,6.0,8,7,1,9,High
3916,14,5,9,8.1,7,9,7,8,High
3917,16,7,6,12.1,6,5,7,6,Medium
3918,6,6,7,14.1,9,6,2,7,High
3919,6,6,9,12.0,7,6,9,7,Low
3920,6,6,9,9.4,7,9,8,5,Medium
3921,12,6,7,9.1,8,5,7,6,Medium
3922,9,9,7,9.7,9,8,5,9,High
3923,17,8,7,9.1,7,5,2,9,High
3924,8,7,6,9.5,6,8,8,5,High
3925,16,6,8,16.9,9,5,8,9,High
3926,6,7,6,15.8,6,7,6,6,Low
3927,5,8,7,12.0,7,9,7,9,Medium
3928,8,7,6,14.5,9,5,5,8,Medium
3929,5,9,6,9.8,7,7,8,6,High
3930,19,9,9,7.9,8,9,2,5,Medium
3931,19,5,9,17.5,7,7,4,9,Medium
3932,10,6,7,14.4,9,7,9,6,Low
3933,9,6,9,12.8,5,8,2,7,Medium
3934,7,7,8,5.8,6,5,2,7,Low
3935,13,9,9,18.4,5,6,2,7,Low
3936,17,6,8,10.2,7,8,8,7,High
3937,11,7,7,11.9,8,9,1,5,Medium
3938,9,5,9,9.8,7,7,8,7,High
3939,17,7,9,10.6,5,6,7,7,Low
3940,13,6,7,13.2,8,9,3,9,Low
3941,18,6,6,12.0,7,6,7,6,Low
3942,9,8,9,20.0,8,9,3,9,Medium
3943,18,8,6,6.7,7,9,1,7,Medium
3944,8,6,7,13.6,8,6,4,7,Medium
3945,12,8,8,19.8,8,9,7,9,Medium
3946,8,7,8,12.4,8,9,7,5,Medium
3947,14,9,9,13.2,5,6,3,8,Low
3948,7,8,6,8.8,7,5,7,5,Low
3949,14,7,7,5.3,5,6,8,6,Medium
3950,13,9,9,6.5,5,9,6,8,Medium
3951,14,8,9,18.8,6,5,1,8,High
3952,10,6,6,7.1,7,9,3,9,High
3953,19,5,6,12.4,5,5,5,6,Low
3954,14,8,9,11.3,7,5,9,8,Medium
3955,6,7,7,14.9,7,7,6,5,Low
3956,12,6,7,18.0,6,8,4,6,Medium
3957,19,5,6,19.0,9,7,5,7,Medium
3958,17,7,7,6.5,5,9,3,7,High
3959,16,7,8,5.9,8,5,1,9,Medium
3960,14,7,9,14.3,9,9,1,7,Low
3961,10,5,9,8.5,6,6,3,6,Low
3962,6,7,9,12.5,5,8,5,9,Medium
3963,15,8,9,13.9,8,7,1,7,High
3964,12,7,9,9.5,9,9,9,9,High
3965,19,8,6,14.9,6,9,4,5,Low
3966,19,7,6,19.9,8,7,5,6,Medium
3967,5,5,8,15.1,5,8,7,9,Medium
3968,17,8,7,19.4,5,9,2,6,Medium
3969,10,9,8,11.4,8,7,1,5,Medium
3970,18,7,8,8.9,6,9,8,9,Medium
3971,14,9,8,15.7,8,7,3,8,Low
3972,18,7,6,8.4,9,6,1,8,Low
3973,11,6,6,15.4,6,8,1,7,Low
3974,12,9,8,11.1,8,7,7,5,High
3975,13,6,8,19.8,7,9,3,9,High
3976,11,6,6,9.0,9,9,3,9,Low
3977,19,6,7,13.0,7,9,1,9,Medium
3978,18,9,9,13.3,7,9,7,9,Medium
3979,12,5,6,8.5,8,8,5,9,Medium
3980,19,9,9,7.3,5,9,2,8,High
3981,15,7,9,6.0,7,5,4,8,Low
3982,9,5,7,11.3,5,7,7,9,Medium
3983,13,6,6,9.7,5,8,6,8,Medium
3984,16,8,7,13.0,7,7,3,9,High
3985,16,6,8,12.7,6,8,2,5,Medium
3986,13,9,8,18.1,7,6,8,7,Low
3987,10,5,7,6.6,7,5,9,5,High
3988,5,7,7,14.6,6,6,3,7,Medium
3989,5,7,9,15.1,9,7,4,8,High
3990,9,8,9,11.5,7,9,4,7,Low
3991,19,8,6,18.2,6,9,7,8,Low
3992,18,7,6,10.4,5,6,2,9,High
3993,11,9,6,9.0,6,7,9,9,Low
3994,12,5,6,11.2,5,9,2,7,Medium
3995,10,8,7,15.7,7,8,7,9,Low
3996,17,7,9,7.2,8,6,4,7,Low
3997,14,9,9,11.9,6,8,5,5,Low
3998,10,8,9,13.7,7,5,5,8,Low
3999,5,5,6,15.9,9,5,7,9,Low
4000,8,7,9,6.1,7,6,5,9,Low
4001,7,8,7,17.2,5,8,8,7,Low
4002,7,9,6,7.5,8,9,6,5,Low
4003,19,5,6,5.7,7,8,3,7,High
4004,12,9,6,6.0,6,7,6,9,High
4005,7,8,9,11.7,8,9,3,6,Low
4006,18,6,6,14.4,6,9,2,6,Low
4007,15,9,6,19.5,5,9,7,7,High
4008,11,6,7,18.1,9,9,7,5,Low
4009,17,7,9,19.2,8,5,8,9,High
4010,5,6,6,13.1,7,5,6,5,Low
4011,18,9,9,15.0,5,9,9,8,Medium
4012,13,7,8,14.7,9,8,8,8,High
4013,11,9,6,11.3,9,9,5,5,Low
4014,8,6,8,11.5,8,7,2,6,Low
4015,5,9,6,19.7,9,8,6,7,Low
4016,10,8,7,16.5,6,7,5,6,Low
4017,5,8,9,17.9,5,8,1,6,Low
4018,8,9,8,5.2,6,6,5,9,Low
4019,9,5,9,17.1,8,9,4,8,Medium
4020,9,8,6,16.9,8,6,2,9,High
4021,7,8,8,9.9,6,7,6,5,Low
4022,7,8,6,18.5,6,8,1,5,High
4023,16,5,9,12.7,6,9,2,7,Medium
4024,17,7,6,9.6,6,9,3,7,Low
4025,8,7,9,17.4,6,5,5,7,Low
4026,13,9,6,16.0,7,7,1,8,Medium
4027,9,6,9,6.6,6,5,3,9,Low
4028,15,6,7,5.9,5,6,6,5,Medium
4029,8,8,7,9.6,6,6,8,8,Low
4030,12,7,7,10.7,8,7,3,7,High
4031,6,8,7,6.5,5,9,9,8,Low
4032,11,7,6,5.2,7,9,8,9,Low
4033,19,7,8,10.6,8,7,8,5,High
4034,6,6,9,12.1,6,7,4,8,High
4035,6,8,7,18.3,8,5,2,8,High
4036,19,9,9,13.1,9,7,2,5,High
4037,15,7,8,10.5,6,6,8,9,High
4038,8,8,7,17.9,9,9,9,7,High
4039,5,6,7,6.5,6,9,4,6,Low
4040,17,8,9,7.8,9,9,7,5,Medium
4041,7,6,9,9.1,7,8,9,7,Low
4042,14,7,7,8.7,7,7,7,7,Medium
4043,6,5,9,19.6,5,5,2,5,High
4044,6,6,7,8.8,5,6,4,9,Low
4045,9,5,8,13.9,9,6,1,9,High
4046,15,7,9,6.7,5,9,9,8,Low
4047,17,9,7,16.2,9,6,3,6,Low
4048,17,8,9,19.1,8,6,1,9,Medium
4049,18,7,8,14.8,8,6,7,9,Medium
4050,16,5,9,16.4,7,5,2,5,Low
4051,13,8,7,5.7,5,8,3,7,High
4052,14,6,7,14.1,7,7,1,7,Low
4053,19,8,6,15.5,7,8,7,6,Low
4054,17,8,6,16.3,7,5,7,6,High
4055,16,8,8,6.0,7,5,3,8,Medium
4056,9,6,7,12.5,7,9,6,5,High
4057,16,9,6,19.2,8,8,9,7,Medium
4058,11,7,7,19.3,7,7,4,8,Medium
4059,8,7,7,12.4,5,8,8,9,Low
4060,16,8,7,15.1,5,7,1,7,Low
4061,12,9,7,16.3,6,5,7,7,Medium
4062,14,5,7,9.0,7,9,1,9,High
4063,7,9,7,8.5,9,6,4,8,High
4064,19,6,6,18.9,8,7,9,8,Low
4065,19,9,7,18.8,7,8,4,7,Low
4066,10,6,7,12.6,7,8,9,8,High
4067,18,6,8,18.6,8,7,6,9,High
4068,12,5,8,14.8,5,7,3,6,Low
4069,7,5,6,7.3,5,7,2,9,High
4070,14,9,9,14.5,8,7,6,9,Medium
4071,10,8,6,19.2,6,8,2,5,High
4072,5,6,8,5.5,9,6,6,6,Medium
4073,15,5,7,7.6,8,7,9,6,Medium
4074,5,9,9,5.2,7,5,5,5,High
4075,10,8,7,5.1,7,9,8,5,Low
4076,17,9,7,14.9,9,5,2,8,Medium
4077,6,6,8,9.5,5,5,8,6,High
4078,5,5,6,11.3,7,6,9,5,High
4079,5,6,9,7.1,7,5,7,6,High
4080,13,6,9,17.0,5,6,5,9,Medium
4081,8,6,6,8.2,8,6,2,5,Medium
4082,16,5,8,12.6,6,6,1,5,High
4083,7,5,7,17.3,9,7,2,7,Medium
4084,16,9,9,7.0,5,5,7,7,Low
4085,8,6,9,13.1,7,7,7,9,Low
4086,9,7,7,15.4,6,7,8,8,Low
4087,16,7,6,12.5,7,8,2,8,Medium
4088,5,9,8,18.4,9,7,5,5,Low
4089,14,7,7,17.5,7,8,6,9,High
4090,7,9,7,11.7,9,9,5,5,High
4091,13,5,6,15.3,7,5,4,7,Low
4092,18,5,7,15.3,6,6,8,7,Medium
4093,17,5,9,5.1,6,6,6,5,High
4094,13,9,9,7.9,6,7,7,9,Low
4095,9,9,8,17.9,8,7,8,9,High
4096,11,8,6,8.0,5,9,5,8,High
4097,10,5,7,15.6,5,6,2,9,Medium
4098,15,6,9,11.9,7,7,6,8,High
4099,13,7,7,6.5,9,5,1,9,High
4100,14,5,9,9.3,6,5,3,8,High
4101,6,7,8,6.8,5,7,7,8,High
4102,8,8,9,6.1,8,9,5,8,High
4103,15,7,8,17.1,9,9,2,8,Medium
4104,16,9,8,11.6,9,9,7,9,Medium
4105,11,8,6,8.8,9,8,4,7,Low
4106,18,6,9,16.9,9,6,5,6,Medium
4107,15,6,7,9.6,6,9,5,6,Low
4108,9,5,8,6.5,7,7,5,5,High
4109,14,5,8,13.5,7,8,8,7,Low
4110,5,5,6,9.1,5,5,5,9,Medium
4111,7,7,6,11.2,8,5,1,7,Low
4112,14,5,7,18.5,7,5,9,9,High
4113,17,8,7,10.5,7,9,6,5,Medium
4114,10,6,8,11.9,8,6,5,6,Medium
4115,5,7,9,9.9,6,7,1,5,High
4116,15,7,7,7.4,9,9,4,9,Low
4117,9,6,8,19.8,5,6,9,6,Low
4118,5,6,7,12.6,9,6,2,8,Low
4119,7,7,7,8.5,8,5,6,7,Medium
4120,14,8,8,18.1,7,6,6,5,High
4121,5,6,8,17.2,6,9,8,5,Low
4122,17,8,7,18.0,6,6,6,9,Medium
4123,13,9,7,18.7,7,5,2,8,Medium
4124,13,9,6,6.7,8,8,4,9,Medium
4125,15,6,8,8.4,8,5,5,5,High
4126,5,9,7,17.5,6,9,3,5,Medium
4127,9,6,7,16.2,9,7,2,8,Low
4128,18,7,9,8.6,9,7,9,7,High
4129,18,8,7,16.3,8,8,4,5,High
4130,10,9,6,7.2,8,8,4,7,High
4131,14,8,7,14.7,5,5,4,7,Low
4132,17,8,9,8.6,8,8,1,9,Medium
4133,7,7,8,9.5,5,7,5,6,Medium
4134,19,7,9,7.1,5,5,7,9,High
4135,18,7,6,13.3,7,7,6,5,High
4136,16,5,7,11.9,9,8,1,5,Medium
4137,8,8,8,19.0,5,9,5,7,Medium
4138,11,6,6,13.7,8,5,6,6,Low
4139,19,8,9,8.6,7,9,9,6,Medium
4140,11,8,8,18.8,6,6,3,8,Medium
4141,16,8,6,18.3,7,6,4,7,High
4142,18,6,6,11.3,9,9,7,9,Low
4143,14,9,8,19.1,7,9,2,7,Medium
4144,19,5,9,11.0,6,9,2,9,Medium
4145,5,9,7,13.8,6,5,7,7,High
4146,10,6,6,15.2,8,7,4,8,Low
4147,16,6,8,19.5,8,5,7,5,Low
4148,18,5,7,17.4,6,7,9,6,High
4149,5,6,6,15.1,8,6,4,7,Medium
4150,9,5,8,14.2,6,6,2,7,High
4151,5,7,6,13.4,6,9,2,6,Low
4152,10,9,6,5.8,6,8,7,9,High
4153,15,5,8,17.3,9,7,9,5,Low
4154,19,9,7,5.1,6,6,8,9,Low
4155,9,7,8,11.0,6,5,9,5,Low
4156,12,9,7,12.6,5,7,6,5,Low
4157,7,8,6,10.8,6,5,8,7,High
4158,6,6,7,17.3,9,6,7,6,Low
4159,9,8,6,16.3,7,8,7,9,Medium
4160,15,6,9,5.7,8,9,4,6,High
4161,12,9,6,17.0,5,8,6,5,Low
4162,18,6,9,11.1,9,7,8,7,Low
4163,9,7,8,16.7,6,6,3,7,Low
4164,16,6,7,8.8,7,5,9,7,High
4165,18,7,7,17.9,8,5,1,9,Low
4166,13,7,8,15.7,9,5,7,6,Medium
4167,10,8,8,6.2,9,6,5,9,High
4168,8,8,7,11.9,9,6,5,5,Medium
4169,18,6,8,13.8,7,5,1,9,Low
4170,5,7,7,10.6,8,5,3,9,High
4171,19,7,9,13.4,8,7,1,9,Low
4172,7,5,8,13.5,7,9,5,8,Medium
4173,17,6,7,12.0,7,5,9,8,High
4174,19,9,9,6.2,9,9,9,9,High
4175,18,5,9,19.6,9,7,1,9,High
4176,7,9,6,11.7,7,7,9,8,High
4177,12,8,8,11.9,8,7,4,6,Low
4178,16,5,8,14.3,8,9,6,7,Low
4179,19,6,7,6.4,8,5,4,8,High
4180,9,9,6,12.1,9,6,3,7,Low
4181,16,5,8,9.9,9,5,5,5,Medium
4182,13,5,8,19.0,7,8,2,5,Low
4183,5,6,6,6.8,9,9,3,7,High
4184,5,9,8,6.9,5,9,3,8,Medium
4185,18,5,6,19.2,8,7,3,8,High
4186,13,7,7,18.8,6,9,4,9,Low
4187,10,5,7,11.0,5,5,6,5,Medium
4188,15,9,9,17.4,8,9,2,9,Low
4189,10,8,8,13.6,6,6,6,6,Medium
4190,18,5,6,17.8,7,6,2,6,High
4191,15,6,8,12.0,6,7,1,7,High
4192,10,6,7,15.0,6,8,9,9,High
4193,5,5,9,6.1,9,6,8,6,High
4194,5,7,9,17.8,9,5,8,6,Low
4195,17,7,8,18.2,9,6,2,7,Medium
4196,15,8,8,17.2,8,9,5,8,High
4197,9,6,7,11.6,6,7,1,7,High
4198,12,8,8,18.8,8,7,2,6,High
4199,13,6,6,10.5,8,8,7,7,Low
4200,8,8,6,12.8,7,6,1,7,Medium
4201,14,6,9,19.1,6,5,9,5,High
4202,12,6,8,9.1,6,8,5,6,Low
4203,7,6,7,11.5,6,6,9,6,Low
4204,7,8,9,9.0,9,8,9,6,Medium
4205,6,6,7,11.4,9,6,4,8,High
4206,15,9,9,6.3,5,8,3,6,Low
4207,13,7,9,18.1,8,6,6,6,Low
4208,9,6,7,19.8,9,9,4,9,High
4209,17,6,7,15.1,6,5,8,7,Low
4210,9,7,8,18.3,8,5,9,6,High
4211,14,8,9,5.7,6,8,7,7,Medium
4212,8,8,8,5.5,7,5,4,6,Low
4213,18,7,9,6.9,8,5,4,7,Low
4214,5,6,8,15.9,8,5,9,9,High
4215,9,6,6,18.0,5,8,8,9,High
4216,19,6,7,7.7,8,6,2,5,High
4217,8,9,7,7.3,6,6,5,9,High
4218,10,8,7,13.8,6,9,5,6,Medium
4219,10,6,6,11.3,7,8,7,7,Medium
4220,6,9,8,6.4,5,5,8,7,High
4221,13,9,6,20.0,6,7,6,7,Medium
4222,18,9,9,11.6,9,9,5,7,Medium
4223,16,7,6,11.5,5,6,2,6,Medium
4224,9,6,6,13.9,5,9,2,7,High
4225,13,6,8,19.4,5,7,5,6,High
4226,18,8,7,6.6,7,9,1,6,Low
4227,9,7,7,12.7,5,7,9,9,High
4228,8,6,7,7.3,6,6,1,7,Medium
4229,10,6,7,10.2,5,8,6,8,High
4230,16,5,7,6.3,7,9,7,5,Low
4231,10,5,8,14.0,5,7,2,7,Low
4232,13,7,8,9.2,7,8,8,9,Low
4233,15,9,8,12.4,7,5,9,6,Medium
4234,10,7,6,13.7,7,8,3,6,Medium
4235,7,8,8,16.0,7,5,3,7,Low
4236,16,8,8,14.1,6,6,9,7,High
4237,5,7,8,18.1,9,8,1,7,High
4238,17,5,9,17.9,5,9,1,7,Medium
4239,13,5,7,14.9,9,6,1,6,Low
4240,9,5,6,11.0,8,6,3,7,High
4241,8,9,8,5.7,9,6,1,6,High
4242,14,8,9,6.0,8,6,3,7,High
4243,5,8,9,5.2,7,8,6,5,High
4244,8,8,6,14.4,6,5,2,5,High
4245,13,7,8,6.9,9,9,9,5,Low
4246,18,9,6,13.4,8,7,1,6,Medium
4247,15,9,8,7.7,9,8,5,6,High
4248,15,5,6,9.5,8,5,3,9,Low
4249,6,7,8,5.7,7,5,8,6,High
4250,8,6,7,16.2,7,7,8,8,Medium
4251,12,8,9,12.8,9,9,4,9,Low
4252,9,9,6,16.5,7,9,1,7,Low
4253,8,6,6,13.5,6,9,9,7,Medium
4254,9,6,8,7.5,7,7,2,5,High
4255,18,6,8,17.3,8,9,3,5,Medium
4256,11,9,9,8.5,5,5,7,8,Medium
4257,15,7,7,13.3,9,6,2,5,Low
4258,5,7,9,8.9,9,5,4,8,High
4259,9,8,7,6.3,6,5,9,8,High
4260,18,7,6,5.2,8,7,6,9,Medium
4261,9,5,7,13.0,5,5,4,8,Low
4262,12,9,9,8.8,9,9,8,5,Low
4263,6,9,8,9.1,5,8,8,5,High
4264,16,7,6,9.5,6,7,6,6,Medium
4265,6,9,7,15.2,7,7,1,5,Medium
4266,19,8,6,13.9,5,7,5,7,Medium
4267,19,8,8,18.5,9,8,9,6,Medium
4268,6,9,6,9.6,6,7,8,9,Medium
4269,6,9,8,19.0,5,5,6,7,Medium
4270,19,7,8,13.4,9,7,3,9,High
4271,6,6,8,8.9,7,8,3,7,Medium
4272,17,6,8,6.8,7,8,9,7,Low
4273,19,8,6,8.0,8,9,8,6,Low
4274,13,5,6,12.2,9,7,8,7,Medium
4275,8,5,7,18.9,6,5,9,5,Low
4276,10,5,6,13.5,7,9,8,6,Medium
4277,5,9,9,18.3,7,8,1,9,Low
4278,10,5,6,11.9,7,5,5,9,High
4279,18,6,7,9.3,7,8,5,6,High
4280,18,8,9,18.6,5,8,8,5,Medium
4281,11,8,6,13.1,5,6,2,5,Medium
4282,16,7,6,12.5,7,8,8,9,Medium
4283,9,9,9,14.2,6,7,2,8,Low
4284,15,6,7,17.9,6,8,3,7,High
4285,12,8,8,6.6,9,5,5,5,Low
4286,14,7,7,15.8,6,8,3,8,High
4287,10,6,7,15.7,7,7,4,6,Medium
4288,10,7,9,17.0,8,9,9,5,Low
4289,10,8,8,7.3,9,5,6,6,High
4290,15,8,7,5.2,9,8,4,9,Medium
4291,5,6,8,12.3,7,9,8,9,High
4292,14,9,7,9.8,7,9,2,6,Low
4293,15,7,7,5.9,8,6,9,5,Medium
4294,16,8,9,15.5,7,8,3,9,Low
4295,12,7,7,6.8,9,8,5,5,Medium
4296,14,6,8,12.6,7,8,5,6,High
4297,9,9,7,17.6,7,9,7,9,High
4298,16,6,8,9.7,6,9,1,8,Medium
4299,18,7,9,7.1,5,9,8,7,Medium
4300,19,5,8,5.3,8,9,9,6,High
4301,17,6,9,8.7,7,8,8,7,High
4302,14,5,6,17.8,7,6,5,5,Low
4303,8,9,7,11.3,5,6,2,5,Low
4304,16,5,8,15.3,6,6,1,8,Low
4305,15,5,8,12.6,8,5,6,6,Low
4306,10,8,7,11.6,5,7,9,9,Medium
4307,13,8,9,7.8,8,8,8,9,Medium
4308,10,9,6,13.1,5,5,8,5,High
4309,7,6,9,13.5,8,8,5,8,High
4310,19,7,7,11.6,5,8,4,6,High
4311,7,6,7,8.9,8,8,4,9,High
4312,19,9,8,14.7,7,7,1,6,High
4313,8,9,9,11.5,6,9,1,9,High
4314,5,5,9,11.1,6,5,8,5,Low
4315,15,7,8,15.3,8,7,2,6,High
4316,9,6,9,13.2,5,5,6,5,High
4317,19,9,8,8.7,8,9,8,8,Medium
4318,12,9,9,13.8,6,9,8,9,Low
4319,9,7,9,16.1,8,8,4,6,Medium
4320,11,7,8,7.3,6,5,3,9,Medium
4321,9,5,8,5.5,8,9,7,7,Medium
4322,15,8,6,17.1,5,6,3,9,Low
4323,19,7,9,14.9,5,6,6,8,Medium
4324,16,8,9,8.8,9,5,4,6,Low
4325,8,9,9,10.6,7,7,2,9,High
4326,9,9,7,10.7,7,9,7,6,Medium
4327,10,6,6,17.9,7,5,8,7,Low
4328,15,8,8,10.8,5,8,9,6,High
4329,16,9,9,12.0,8,7,4,7,Medium
4330,14,6,7,18.1,8,7,5,5,Medium
4331,17,9,9,9.3,8,7,4,6,Low
4332,5,6,9,13.2,8,8,8,6,Low
4333,5,8,7,8.0,7,6,9,6,Medium
4334,17,5,7,9.8,8,6,8,5,High
4335,13,8,6,17.6,7,7,3,9,High
4336,7,6,7,14.5,5,8,7,7,High
4337,17,8,8,10.4,5,5,9,9,Low
4338,13,8,7,13.7,7,7,1,5,High
4339,12,5,7,15.7,8,6,9,7,High
4340,13,5,7,11.3,7,5,1,5,Low
4341,8,5,9,7.3,5,8,2,7,High
4342,6,7,9,8.1,7,8,5,8,High
4343,10,6,7,15.5,8,7,7,6,Low
4344,5,6,6,19.4,9,9,3,5,Medium
4345,10,5,9,14.2,6,5,3,9,Medium
4346,10,8,7,16.2,7,5,8,9,Medium
4347,17,6,7,14.5,8,5,8,8,Medium
4348,16,9,6,9.5,6,7,9,8,High
4349,5,9,9,20.0,8,6,1,9,High
4350,5,9,6,16.1,9,7,2,5,Low
4351,16,7,7,7.0,6,8,6,8,Medium
4352,12,9,9,10.3,5,6,5,7,Medium
4353,13,7,6,9.7,6,6,4,5,Medium
4354,7,7,8,15.2,6,6,9,5,High
4355,15,7,8,17.8,8,8,7,7,Low
4356,19,9,6,6.8,7,7,3,7,Low
4357,7,9,6,14.4,7,9,4,7,Low
4358,11,6,9,6.3,6,8,2,5,Low
4359,14,8,7,10.8,7,9,6,9,High
4360,17,5,7,5.9,9,9,8,5,Medium
4361,12,9,6,12.3,5,5,7,6,Low
4362,10,9,6,19.3,7,6,9,6,High
4363,12,8,6,11.6,9,9,6,7,Low
4364,18,7,8,16.4,6,7,9,8,Low
4365,9,8,6,6.9,8,6,2,8,Medium
4366,10,5,8,11.5,7,6,8,5,Low
4367,16,5,9,5.0,9,8,5,8,Medium
4368,7,5,8,15.7,8,5,6,6,Medium
4369,19,6,7,18.8,7,5,2,8,High
4370,16,5,7,8.6,9,9,8,6,Low
4371,19,7,9,11.9,6,9,6,5,Medium
4372,15,9,6,14.7,7,6,3,7,High
4373,12,6,9,18.1,9,7,7,5,Medium
4374,14,5,9,14.6,8,7,1,7,High
4375,12,5,9,8.4,5,9,4,6,Low
4376,16,7,6,16.3,7,8,4,9,High
4377,7,8,6,11.9,6,8,8,7,High
4378,15,9,9,12.9,5,7,8,8,Low
4379,8,6,6,9.9,6,5,4,7,High
4380,18,5,9,17.6,8,7,3,5,Medium
4381,6,6,6,17.8,8,5,4,8,High
4382,10,5,9,12.6,8,7,9,5,Medium
4383,9,9,6,9.3,5,9,5,5,Medium
4384,10,8,7,14.3,8,6,4,6,High
4385,12,5,9,13.3,5,6,3,9,High
4386,16,7,9,6.8,6,6,9,7,High
4387,7,7,7,10.3,6,8,4,6,High
4388,17,9,6,10.9,8,9,2,8,High
4389,13,5,6,16.1,5,8,9,6,Low
4390,19,6,6,13.1,8,9,7,8,High
4391,17,9,6,10.9,7,7,1,6,Low
4392,15,6,8,15.4,5,5,4,7,Low
4393,11,9,6,16.1,5,6,9,6,High
4394,11,8,6,17.3,6,8,5,5,Medium
4395,11,9,8,15.9,8,6,4,9,Medium
4396,13,7,8,13.9,7,7,1,9,Low
4397,19,9,6,6.0,7,5,3,5,Medium
4398,9,7,7,14.6,9,5,7,7,Medium
4399,10,7,7,18.0,7,5,9,8,High
4400,10,8,8,7.9,6,6,5,5,Low
4401,18,9,9,6.8,5,5,9,8,Low
4402,8,8,8,13.5,9,8,2,7,High
4403,13,7,9,14.9,8,6,5,8,High
4404,7,6,8,18.0,6,6,4,6,High
4405,10,9,9,14.6,6,7,8,8,High
4406,15,9,7,12.1,5,5,6,7,Low
4407,5,7,7,10.2,9,9,8,6,High
4408,6,7,6,17.0,5,8,3,7,Low
4409,17,9,6,16.9,8,7,3,7,High
4410,5,6,8,7.6,7,5,8,9,Medium
4411,5,6,8,10.5,9,7,1,9,Low
4412,14,6,7,14.9,8,5,6,9,Low
4413,8,6,8,15.8,8,6,8,8,Medium
4414,14,6,6,6.4,6,5,9,6,Low
4415,9,7,9,15.8,5,6,9,5,High
4416,16,9,7,10.4,7,5,5,9,High
4417,10,5,8,19.6,5,5,3,5,Low
4418,7,7,6,17.6,9,5,2,8,Low
4419,15,8,9,6.9,5,7,6,7,Low
4420,14,6,7,20.0,7,5,8,5,Medium
4421,10,7,8,8.5,5,8,6,6,Medium
4422,9,7,9,12.3,8,8,1,7,Medium
4423,11,5,7,12.4,5,6,9,6,Low
4424,14,9,6,17.8,8,6,8,8,Low
4425,14,9,7,18.6,5,9,7,6,High
4426,14,5,6,11.1,7,7,8,7,High
4427,7,9,7,6.5,7,6,6,6,Low
4428,10,9,7,19.8,9,8,2,5,Low
4429,7,6,6,10.0,6,5,4,7,High
4430,11,7,7,16.3,8,9,5,6,High
4431,14,8,7,5.4,9,6,1,7,Low
4432,13,6,6,19.6,5,7,4,9,High
4433,16,5,9,12.0,5,9,5,5,High
4434,8,9,7,6.8,7,9,8,5,High
4435,10,6,8,12.9,5,9,7,5,High
4436,17,7,8,19.2,7,8,6,8,Medium
4437,8,5,7,7.8,7,8,4,9,High
4438,5,9,8,6.0,9,9,6,5,Medium
4439,15,8,9,6.4,9,5,5,9,Low
4440,7,8,8,9.0,5,8,4,8,Low
4441,12,6,9,7.4,7,5,7,6,High
4442,5,7,7,11.7,9,5,1,5,Low
4443,14,6,8,6.9,5,5,1,9,Medium
4444,11,6,8,11.1,7,7,8,5,High
4445,16,5,8,11.5,6,9,2,7,Medium
4446,10,8,7,13.3,9,9,4,9,Low
4447,6,8,7,12.1,6,5,9,6,Low
4448,12,6,8,6.1,9,5,6,9,Medium
4449,11,6,7,13.8,5,8,2,6,High
4450,14,8,9,17.7,8,9,5,6,High
4451,18,7,9,14.8,9,5,7,5,Medium
4452,13,5,6,11.6,7,8,4,6,High
4453,8,9,6,6.4,6,8,3,7,High
4454,16,8,9,5.3,8,8,5,8,Medium
4455,15,5,9,10.9,8,6,7,9,Medium
4456,6,9,8,15.7,5,7,8,5,High
4457,7,7,7,6.8,6,8,5,7,Medium
4458,13,8,7,18.1,6,6,2,6,High
4459,9,8,7,8.0,5,5,8,7,Medium
4460,12,9,8,14.0,6,7,1,5,Medium
4461,6,7,7,15.1,7,9,6,8,High
4462,18,9,7,16.7,5,9,5,6,High
4463,14,5,6,11.9,8,9,3,8,Medium
4464,14,7,8,8.8,5,9,8,6,Low
4465,8,7,7,5.6,8,8,1,5,Medium
4466,8,7,6,15.4,5,9,6,7,High
4467,18,6,6,19.8,5,8,6,5,Medium
4468,19,5,7,5.9,6,5,2,5,Medium
4469,13,6,6,9.1,9,6,3,5,Low
4470,7,6,6,14.5,8,7,8,8,High
4471,5,5,7,10.9,5,7,7,7,High
4472,6,9,6,16.4,7,7,4,8,Low
4473,9,9,7,16.3,8,9,2,9,High
4474,13,9,9,8.5,9,6,5,9,Low
4475,13,7,8,15.7,8,6,6,6,Medium
4476,10,8,8,6.0,8,5,3,7,Low
4477,14,8,8,18.9,7,7,8,7,High
4478,9,6,9,11.7,9,8,2,9,Low
4479,15,8,6,15.2,9,7,3,5,Medium
4480,12,9,8,5.3,5,9,9,7,Medium
4481,15,5,8,10.5,8,8,5,9,Medium
4482,14,8,7,17.4,8,6,4,9,Low
4483,8,7,6,14.9,6,6,3,9,Medium
